"id"	"label"
"UBERON:0028920"	"paravermic lobule IV"
"UBERON:0028921"	"paravermic lobule IX"
"UBERON:0028922"	"paravermic lobule V"
"UBERON:0028923"	"paravermic lobule VI"
"UBERON:0028924"	"paravermic lobule VII"
"UBERON:0028925"	"paravermic lobule VIII"
"UBERON:0023998"	"cerebellum hemispheric lobule II"
"UBERON:0023999"	"cerebellum hemispheric lobule III"
"UBERON:0024000"	"cerebellum hemispheric lobule IV"
"UBERON:0024001"	"cerebellum hemispheric lobule V"
"UBERON:0024003"	"cerebellum hemispheric lobule VII"
"UBERON:0024009"	"cerebellum hemispheric lobule X"
"UBERON:0004006"	"cerebellum intermediate zone"
"UBERON:0025677"	"paravermis parts of the cerebellar cortex"
"UBERON:0027309"	"paravermis of the posterior lobe of the cerebellum"
"UBERON:0027310"	"paravermis of the anterior lobe of the cerebellum"
"UBERON:0014644"	"cerebrocerebellum"
"UBERON:0014647"	"hemisphere part of cerebellar anterior lobe"
"UBERON:0014648"	"hemisphere part of cerebellar posterior lobe"
"UBERON:0014889"	"left hemisphere of cerebellum"
"UBERON:0014890"	"right hemisphere of cerebellum"
"UBERON:0027331"	"flocculonodular lobe, hemisphere portion"
"UBERON:0002749"	"regional part of cerebellar cortex"
"UBERON:0004004"	"cerebellum lobule"
"UBERON:0004070"	"cerebellum vermis lobule"
"UBERON:0007763"	"cerebellum vermis culmen"
"UBERON:0004077"	"cerebellum vermis lobule IV"
"UBERON:0004079"	"cerebellum vermis lobule V"
"UBERON:0035922"	"intraculminate fissure of cerebellum"
"UBERON:0004074"	"cerebellum vermis lobule I"
"UBERON:0004075"	"cerebellum vermis lobule II"
"UBERON:0004076"	"cerebellum vermis lobule III"
"UBERON:0004078"	"cerebellum vermis lobule IX"
"UBERON:0004080"	"cerebellum vermis lobule VI"
"UBERON:0004081"	"cerebellum vermis lobule VII"
"UBERON:0005345"	"cerebellum vermis lobule VIIA"
"UBERON:0005346"	"cerebellum vermis lobule VIIB"
"UBERON:0004082"	"cerebellum vermis lobule VIII"
"UBERON:0004083"	"cerebellum vermis lobule X"
"UBERON:0003021"	"central lobule"
"UBERON:0005349"	"paramedian lobule"
"UBERON:0004720"	"cerebellar vermis"
"UBERON:0003941"	"cerebellum anterior vermis"
"UBERON:0004009"	"cerebellum posterior vermis"
"UBERON:0036044"	"cerebellum vermis lobule VIIAf"
"UBERON:0036065"	"cerebellum vermis lobule VIIAt"
"UBERON:0024037"	"vermis of the flocculonodular lobe of the cerebellum"
"UBERON:0005293"	"cerebellum lobe"
"UBERON:0002131"	"anterior lobe of cerebellum"
"UBERON:0014473"	"precentral fissure of cerebellum"
"UBERON:0002566"	"superior precentral sulcus"
"UBERON:0003012"	"flocculonodular lobe"
"UBERON:0004002"	"posterior lobe of cerebellum"
"UBERON:0004130"	"cerebellar layer"
"UBERON:0002956"	"granular layer of cerebellar cortex"
"UBERON:0008829"	"cerebellum external granule cell layer"
"UBERON:0008830"	"cerebellum internal granule cell layer"
"UBERON:0011915"	"cerebellar glomerulus"
"UBERON:0002974"	"molecular layer of cerebellar cortex"
"UBERON:0002979"	"Purkinje cell layer of cerebellar cortex"
"UBERON:0015828"	"cerebellum ventricular layer"
"UBERON:0024045"	"white matter of the cerebellar cortex"
"UBERON:0002130"	"cerebellar nuclear complex"
"UBERON:0004073"	"cerebellum interpositus nucleus"
"UBERON:0002602"	"emboliform nucleus"
"UBERON:0002613"	"cerebellum globose nucleus"
"UBERON:0002132"	"dentate nucleus"
"UBERON:0002568"	"amiculum of dentate nucleus"
"UBERON:0002744"	"hilum of dentate nucleus"
"UBERON:0002747"	"neodentate part of dentate nucleus"
"UBERON:0006743"	"paleodentate of dentate nucleus"
"UBERON:0002153"	"fastigial nucleus"
"UBERON:0008995"	"nucleus of cerebellar nuclear complex"
"UBERON:0002290"	"choroid plexus of fourth ventricle"
"UBERON:0004276"	"fourth ventricle choroid plexus epithelium"
"UBERON:0006340"	"fourth ventricle choroid plexus stroma"
"UBERON:0002659"	"superior medullary velum"
"UBERON:0002814"	"posterior superior fissure of cerebellum"
"UBERON:0002815"	"horizontal fissure of cerebellum"
"UBERON:0002816"	"prepyramidal fissure of cerebellum"
"UBERON:0002817"	"secondary fissure of cerebellum"
"UBERON:0002818"	"posterolateral fissure of cerebellum"
"UBERON:0003980"	"cerebellum fissure"
"UBERON:0014468"	"ansoparamedian fissure of cerebellum"
"UBERON:0014471"	"primary fissure of cerebellum"
"UBERON:0014474"	"postcentral fissure of cerebellum"
"UBERON:0035926"	"preculminate fissure of cerebellum"
"UBERON:0004008"	"cerebellar plate"
"UBERON:0006694"	"cerebellum vasculature"
"UBERON:0014540"	"white matter lamina of cerebellum"
"UBERON:0014642"	"vestibulocerebellum"
"UBERON:0014643"	"spinocerebellum"
"UBERON:0016565"	"cerebral blood vessel"
"UBERON:0023836"	"gross anatomical parts of the cerebellum"
"UBERON:0024046"	"superficial feature part of the cerebellum"
"UBERON:0034708"	"cerebellum marginal layer"
"UBERON:0700019"	"parallel fiber"
"UBERON:0700020"	"parallel fiber, bifurcated"
"UBERON:2002218"	"parallel fiber, teleost"
"UBERON:2000188"	"corpus cerebelli"
"UBERON:2000358"	"granular layer corpus cerebelli"
"UBERON:2000394"	"molecular layer corpus cerebelli"
"UBERON:2002185"	"climbing fiber"
"UBERON:2002210"	"mossy fiber"
"UBERON:2002240"	"Purkinje cell layer corpus cerebelli"
"UBERON:2000212"	"granular eminence"
"UBERON:2000307"	"vestibulolateralis lobe"
"UBERON:2000187"	"lateral granular eminence"
"UBERON:2000388"	"medial caudal lobe"
"UBERON:2000603"	"valvula cerebelli"
"UBERON:2000913"	"molecular layer valvula cerebelli"
"UBERON:2000280"	"medial division"
"UBERON:2000532"	"lateral division"
"UBERON:2000766"	"granular layer valvula cerebelli"
"UBERON:2002241"	"Purkinje cell layer valvula cerebelli"
"UBERON:2002106"	"eminentia granularis"
"UBERON:0003310"	"floor plate of metencephalon"
"UBERON:0003302"	"roof plate of metencephalon"
"UBERON:0004673"	"trigeminal nerve root"
"UBERON:0002796"	"motor root of trigeminal nerve"
"UBERON:0009907"	"sensory root of trigeminal nerve"
"UBERON:0004674"	"facial nerve root"
"UBERON:0001699"	"sensory root of facial nerve"
"UBERON:0010287"	"motor root of facial nerve"
"UBERON:0019291"	"white matter of metencephalon"
"UBERON:0001896"	"medulla oblongata"
"UBERON:0002715"	"spinal trigeminal tract of medulla"
"UBERON:0002045"	"cuneate nucleus"
"UBERON:0013166"	"vallecula of cerebellum"
"UBERON:0000128"	"olivary body"
"UBERON:0002127"	"inferior olivary complex"
"UBERON:0007244"	"inferior olivary nucleus"
"UBERON:0002158"	"principal inferior olivary nucleus"
"UBERON:0002159"	"medial accessory inferior olivary nucleus"
"UBERON:0007249"	"dorsal accessory inferior olivary nucleus"
"UBERON:0008333"	"hilum of inferior olivary complex"
"UBERON:0035019"	"inferior olive, beta nucleus"
"UBERON:0013608"	"inferior olive dorsal accessory nucleus"
"UBERON:0013609"	"inferior olive medial accessory nucleus"
"UBERON:0013610"	"inferior olive ventral accessory nucleus"
"UBERON:0014286"	"dorsal cap of Kooy"
"UBERON:0014287"	"medial accessory olive"
"UBERON:0024043"	"rostral portion of the medial accessory olive"
"UBERON:0006116"	"vagal nerve fiber bundle"
"UBERON:0006117"	"accessory nerve fiber bundle"
"UBERON:0001717"	"spinal nucleus of trigeminal nerve"
"UBERON:0002591"	"oral part of spinal trigeminal nucleus"
"UBERON:0002866"	"caudal part of spinal trigeminal nucleus"
"UBERON:0002873"	"interpolar part of spinal trigeminal nucleus"
"UBERON:0001719"	"nucleus ambiguus"
"UBERON:0002126"	"solitary tract nuclear complex"
"UBERON:0009050"	"nucleus of solitary tract"
"UBERON:0009051"	"gelatinous nucleus of solitary tract"
"UBERON:0009052"	"medial nucleus of solitary tract"
"UBERON:0026541"	"dorsomedial subnucleus of solitary tract"
"UBERON:0014760"	"gustatory nucleus"
"UBERON:0019312"	"ventrolateral nucleus of solitary tract"
"UBERON:0023390"	"medial subnucleus of solitary tract"
"UBERON:0023855"	"commissural nucleus of the solitary tract"
"UBERON:0026663"	"dorsolateral subnucleus of solitary tract"
"UBERON:0026666"	"parvocellular subnucleus of solitary tract"
"UBERON:0035575"	"paracommissural nucleus of solitary tract"
"UBERON:0002155"	"gigantocellular nucleus"
"UBERON:8440073"	"magnocellular reticular nucleus"
"UBERON:0002161"	"gracile nucleus"
"UBERON:0002162"	"area postrema"
"UBERON:0002164"	"tectobulbar tract"
"UBERON:2000296"	"uncrossed tecto-bulbar tract"
"UBERON:2000335"	"crossed tecto-bulbar tract"
"UBERON:0003311"	"floor plate of medulla oblongata"
"UBERON:0002589"	"lateral corticospinal tract"
"UBERON:0002610"	"cochlear nuclear complex"
"UBERON:0001720"	"cochlear nucleus"
"UBERON:0002828"	"ventral cochlear nucleus"
"UBERON:0002830"	"anteroventral cochlear nucleus"
"UBERON:0002831"	"posteroventral cochlear nucleus"
"UBERON:0002829"	"dorsal cochlear nucleus"
"UBERON:0022320"	"dorsal cochlear nucleus pyramidal cell layer"
"UBERON:0022326"	"molecular layer of dorsal cochlear nucleus"
"UBERON:0029009"	"granular cell layer of dorsal cochlear nucleus"
"UBERON:0002559"	"medullary reticular formation"
"UBERON:0004166"	"superior reticular formation"
"UBERON:0009775"	"lateral medullary reticular complex"
"UBERON:0002154"	"lateral reticular nucleus"
"UBERON:0016633"	"parvocellular reticular nucleus"
"UBERON:0009776"	"intermediate reticular formation"
"UBERON:0009777"	"intermediate reticular nucleus"
"UBERON:0016826"	"paramedian medullary reticular complex"
"UBERON:0016827"	"dorsal paramedian reticular nucleus"
"UBERON:0035940"	"central medullary reticular nuclear complex"
"UBERON:2000241"	"midline column"
"UBERON:2000542"	"medial column"
"UBERON:2000523"	"inferior reticular formation"
"UBERON:2000593"	"superior reticular formation medial column"
"UBERON:8440016"	"noradrenergic cell group A1"
"UBERON:0002642"	"cuneate fasciculus of medulla"
"UBERON:0002643"	"decussation of medial lemniscus"
"UBERON:0002646"	"dorsal longitudinal fasciculus of medulla"
"UBERON:0002649"	"dorsolateral fasciculus of medulla"
"UBERON:0002653"	"gracile fasciculus of medulla"
"UBERON:0002673"	"vestibular nuclear complex"
"UBERON:0007228"	"vestibular nucleus"
"UBERON:0001721"	"inferior vestibular nucleus"
"UBERON:0001722"	"medial vestibular nucleus"
"UBERON:0007227"	"superior vestibular nucleus"
"UBERON:0007230"	"lateral vestibular nucleus"
"UBERON:0002748"	"medial lemniscus of medulla"
"UBERON:0002750"	"medial longitudinal fasciculus of medulla"
"UBERON:0002692"	"medullary raphe nuclear complex"
"UBERON:0002156"	"nucleus raphe magnus"
"UBERON:0002157"	"nucleus raphe pallidus"
"UBERON:0002684"	"nucleus raphe obscurus"
"UBERON:0002786"	"root of abducens nerve"
"UBERON:0009908"	"caudal root of abducens nerve"
"UBERON:0009909"	"rostral root of abducens nerve"
"UBERON:0002864"	"accessory cuneate nucleus"
"UBERON:0002865"	"arcuate nucleus of medulla"
"UBERON:0002867"	"central gray substance of medulla"
"UBERON:0002868"	"commissural nucleus of vagus nerve"
"UBERON:0002870"	"dorsal motor nucleus of vagus nerve"
"UBERON:0002871"	"hypoglossal nucleus"
"UBERON:0002874"	"lateral pericuneate nucleus"
"UBERON:0002875"	"medial pericuneate nucleus"
"UBERON:0002876"	"nucleus intercalatus"
"UBERON:0002877"	"parasolitary nucleus"
"UBERON:0002879"	"peritrigeminal nucleus"
"UBERON:0002880"	"pontobulbar nucleus"
"UBERON:0002881"	"sublingual nucleus"
"UBERON:0002882"	"supraspinal nucleus"
"UBERON:0002944"	"spinothalamic tract of medulla"
"UBERON:0002987"	"anterior spinocerebellar tract"
"UBERON:0003303"	"roof plate of medulla oblongata"
"UBERON:0003989"	"medulla oblongata anterior median fissure"
"UBERON:0004675"	"hypoglossal nerve root"
"UBERON:0005159"	"pyramid of medulla oblongata"
"UBERON:0005807"	"rostral ventrolateral medulla"
"UBERON:0006007"	"pre-Botzinger complex"
"UBERON:0006089"	"dorsal external arcuate fiber bundle"
"UBERON:0006090"	"glossopharyngeal nerve fiber bundle"
"UBERON:0006097"	"ventral external arcuate fiber bundle"
"UBERON:0007635"	"nucleus of medulla oblongata"
"UBERON:0007764"	"paramedian reticular nucleus"
"UBERON:0009918"	"retrotrapezoid nucleus"
"UBERON:0016635"	"paragigantocellular nucleus"
"UBERON:0016824"	"lateral paragigantocellular nucleus"
"UBERON:0016825"	"dorsal paragigantocellular nucleus"
"UBERON:0016832"	"paratrigeminal nucleus"
"UBERON:0016848"	"retroambiguus nucleus"
"UBERON:0018238"	"dorsal column nucleus"
"UBERON:0018236"	"nucleus of Bischoff"
"UBERON:0020358"	"accessory XI nerve nucleus"
"UBERON:2000278"	"secondary gustatory nucleus medulla oblongata"
"UBERON:2000297"	"vagal lobe"
"UBERON:2002192"	"dorsolateral motor nucleus of vagal nerve"
"UBERON:2002207"	"medial motor nucleus of vagal nerve"
"UBERON:2000372"	"interpeduncular nucleus medulla oblongata"
"UBERON:2000381"	"lateral line sensory nucleus"
"UBERON:2000291"	"medial octavolateralis nucleus"
"UBERON:2000636"	"cerebellar crest"
"UBERON:2000480"	"caudal octavolateralis nucleus"
"UBERON:2000389"	"medial funicular nucleus medulla oblongata"
"UBERON:2000398"	"nucleus isthmi"
"UBERON:2000512"	"facial lobe"
"UBERON:2000551"	"nucleus lateralis valvulae"
"UBERON:2000401"	"octaval nerve sensory nucleus"
"UBERON:2000274"	"rostral octaval nerve sensory nucleus"
"UBERON:2000322"	"caudal octaval nerve sensory nucleus"
"UBERON:2000540"	"magnocellular octaval nucleus"
"UBERON:2000645"	"descending octaval nucleus"
"UBERON:2000693"	"tangential nucleus"
"UBERON:2000710"	"viscerosensory commissural nucleus of Cajal"
"UBERON:2000815"	"nucleus of medial longitudinal fasciculus of medulla"
"UBERON:2002174"	"octaval nerve motor nucleus"
"UBERON:2002175"	"rostral octaval nerve motor nucleus"
"UBERON:2002176"	"caudal octaval nerve motor nucleus"
"UBERON:8440028"	"Perihypoglossal nuclei"
"UBERON:0008335"	"ventrolateral sulcus of medulla oblongata"
"UBERON:0009576"	"medulla oblongata sulcus limitans"
"UBERON:0014649"	"white matter of medulla oblongata"
"UBERON:0002714"	"rubrospinal tract"
"UBERON:0002718"	"solitary tract"
"UBERON:0002719"	"spino-olivary tract"
"UBERON:0002640"	"cuneocerebellar tract"
"UBERON:0002752"	"olivocerebellar tract"
"UBERON:0002754"	"predorsal bundle"
"UBERON:0002755"	"pyramidal decussation"
"UBERON:0006087"	"internal arcuate fiber bundle"
"UBERON:2000430"	"secondary gustatory tract"
"UBERON:2000985"	"ventral rhombencephalic commissure medulla oblongata"
"UBERON:0015250"	"inferior olivary commissure"
"UBERON:0019310"	"glossopharyngeal nerve root"
"UBERON:0023378"	"medullary anterior horn"
"UBERON:2000517"	"glossopharyngeal lobe"
"UBERON:2000611"	"visceromotor column"
"UBERON:8440017"	"noradrenergiccell group A2"
"UBERON:0002422"	"fourth ventricle"
"UBERON:0004644"	"fourth ventricle ependyma"
"UBERON:0004668"	"fourth ventricle aperture"
"UBERON:0003991"	"fourth ventricle median aperture"
"UBERON:0003992"	"fourth ventricle lateral aperture"
"UBERON:0005287"	"tela choroidea of fourth ventricle"
"UBERON:0007656"	"lateral recess of fourth ventricle"
"UBERON:0009573"	"sulcus limitans of fourth ventricle"
"UBERON:0034672"	"lateral eminence of fourth ventricle"
"UBERON:0036657"	"wall of fourth ventricle"
"UBERON:0003291"	"meninx of hindbrain"
"UBERON:0003554"	"hindbrain pia mater"
"UBERON:0003559"	"hindbrain arachnoid mater"
"UBERON:0003565"	"hindbrain dura mater"
"UBERON:0004733"	"segmental subdivision of hindbrain"
"UBERON:0005290"	"myelencephalon"
"UBERON:0019262"	"white matter of myelencephalon"
"UBERON:0035938"	"amiculum of inferior olive"
"UBERON:0019314"	"epifascicular nucleus"
"UBERON:0022258"	"endolemniscal nucleus"
"UBERON:0005219"	"hindbrain subarachnoid space"
"UBERON:0006215"	"rhombic lip"
"UBERON:0009840"	"lower rhombic lip"
"UBERON:0009841"	"upper rhombic lip"
"UBERON:0034763"	"hindbrain commissure"
"UBERON:0009662"	"hindbrain nucleus"
"UBERON:0011775"	"vagus nerve nucleus"
"UBERON:0011778"	"motor nucleus of vagal nerve"
"UBERON:2000440"	"superior raphe nucleus"
"UBERON:2002105"	"electrosensory lateral line lobe"
"UBERON:0010091"	"future hindbrain meninx"
"UBERON:0010092"	"future metencephalon"
"UBERON:0009577"	"metencephalon sulcus limitans"
"UBERON:0010096"	"future myelencephalon"
"UBERON:0009578"	"myelencephalon sulcus limitans"
"UBERON:0019258"	"white matter of hindbrain"
"UBERON:0019263"	"gray matter of hindbrain"
"UBERON:0034709"	"hindbrain marginal layer"
"UBERON:2002107"	"medullary command nucleus"
"UBERON:0002298"	"brainstem"
"UBERON:0002267"	"laterodorsal tegmental nucleus"
"UBERON:0002275"	"reticular formation"
"UBERON:0004684"	"raphe nuclei"
"UBERON:0002618"	"root of trochlear nerve"
"UBERON:0003002"	"medial lemniscus"
"UBERON:0006331"	"brainstem nucleus"
"UBERON:8440038"	"efferent vestibular nucleus"
"UBERON:0014761"	"spinal trigeminal tract"
"UBERON:0014891"	"brainstem white matter"
"UBERON:8440025"	"parapyramidal nucleus"
"UBERON:8440026"	"parapyramidal nucleus, deep part"
"UBERON:8440027"	"parapyramidal nucleus, superficial part"
"UBERON:0005408"	"circumventricular organ"
"UBERON:0010134"	"secretory circumventricular organ"
"UBERON:0010135"	"sensory circumventricular organ"
"UBERON:0035014"	"functional part of brain"
"UBERON:0035015"	"association cortex"
"UBERON:8440063"	"anterior ectosylvian visual area (sensu Mustela putorius furo)"
"UBERON:8440064"	"spenial visual area (sensu Mustela putorius furo)"
"UBERON:8440066"	"cingulate visual area (sensu Mustela putorius furo)"
"UBERON:8440067"	"A lamina of the lateral geniculate nucleus (sensu Mustela putorius furo)"
"UBERON:8440068"	"A1 lamina of the lateral geniculate nucleus (sensu Mustela putorius furo)"
"UBERON:8440069"	"C lamina of the lateral geniculate nucleus (sensu Mustela putorius furo)"
"UBERON:8440070"	"Perigeniculate lamina of the lateral geniculate nucleus (sensu Mustela putorius furo)"
"UBERON:0014908"	"cerebellopontine angle"
"UBERON:0022783"	"paraventricular nucleus of the hypothalamus magnocellular division - posterior magnocellular part medial zone"
"UBERON:0022791"	"paraventricular nucleus of the hypothalamus magnocellular division - posterior magnocellular part lateral zone"
"UBERON:0023415"	"lateral amygdaloid nucleus, dorsolateral part"
"UBERON:0023416"	"lateral amygdaloid nucleus, ventrolateral part"
"UBERON:0023417"	"lateral amygdaloid nucleus, ventromedial part"
"UBERON:0023564"	"cytoarchitectural part of dentate gyrus"
"UBERON:0023862"	"hippocampal formation of GP94"
"UBERON:0024078"	"principal anterior division of supraoptic nucleus"
"UBERON:0024090"	"chemoarchitectural part of brain"
"UBERON:0035803"	"extrapyramidal tract system"
"UBERON:0035999"	"dopaminergic cell groups"
"UBERON:0036000"	"A8 dopaminergic cell group"
"UBERON:0036001"	"A14 dopaminergic cell group"
"UBERON:0036002"	"A15 dopaminergic cell group"
"UBERON:0036003"	"A9 dopaminergic cell group"
"UBERON:0036004"	"A17 dopaminergic cell group"
"UBERON:0036005"	"A10 dopaminergic cell group"
"UBERON:0036006"	"A11 dopaminergic cell group"
"UBERON:0036008"	"A16 dopaminergic cell group"
"UBERON:0036009"	"A12 dopaminergic cell group"
"UBERON:0036010"	"Aaq dopaminergic cell group"
"UBERON:0036011"	"telencephalic dopaminergic cell group"
"UBERON:2000183"	"central pretectum"
"UBERON:0035566"	"central pretectal nucleus"
"UBERON:2000194"	"dorsal accessory optic nucleus"
"UBERON:2000454"	"ventral accessory optic nucleus"
"UBERON:2000687"	"superficial pretectum"
"UBERON:0035568"	"superficial pretectal nucleus"
"UBERON:8440015"	"noradrenergic cell groups"
"UBERON:8440018"	"noradrenergic cell group A4"
"UBERON:8440022"	"noradrenergic cell group A6sc"
"UBERON:8440023"	"noradrenergic cell group Acg"
"UBERON:8440076"	"somatomotor area"
"UBERON:0011358"	"infundibular organ"
"UBERON:0013682"	"peripheral region of retina"
"UBERON:0024914"	"circuit part of central nervous system"
"UBERON:0026546"	"principal neuronal circuit"
"UBERON:0026547"	"intrinsic neuronal circuit"
"UBERON:2000479"	"caudal mesencephalo-cerebellar tract"
"UBERON:8000004"	"central retina"
"UBERON:0000120"	"blood brain barrier"
"UBERON:0000201"	"endothelial blood brain barrier"
"UBERON:0000437"	"arachnoid barrier layer"
"UBERON:0000202"	"glial blood brain barrier"
"UBERON:0018687"	"glial limiting membrane"
"UBERON:0000121"	"perineurium"
"UBERON:0000122"	"neuron projection bundle"
"UBERON:0001018"	"axon tract"
"UBERON:0002707"	"corticospinal tract"
"UBERON:0002760"	"ventral corticospinal tract"
"UBERON:0001020"	"nervous system commissure"
"UBERON:0006681"	"interthalamic adhesion"
"UBERON:0005970"	"brain commissure"
"UBERON:0006847"	"cerebellar commissure"
"UBERON:0007838"	"spinal cord white commissure"
"UBERON:0004170"	"spinal cord ventral commissure"
"UBERON:0007840"	"spinal cord dorsal white commissure"
"UBERON:0008882"	"spinal cord commissure"
"UBERON:0002753"	"posterior spinocerebellar tract"
"UBERON:0004171"	"trigeminothalamic tract"
"UBERON:0004172"	"pons reticulospinal tract"
"UBERON:0004173"	"medulla reticulospinal tract"
"UBERON:0005413"	"spinocerebellar tract"
"UBERON:0023983"	"central cervical spinocerebellar tract"
"UBERON:0023984"	"rostral spinocerebellar tract"
"UBERON:0005832"	"cuneate fasciculus"
"UBERON:0005835"	"cuneate fasciculus of spinal cord"
"UBERON:0007699"	"tract of spinal cord"
"UBERON:0007702"	"tract of brain"
"UBERON:0002768"	"vestibulospinal tract"
"UBERON:0002949"	"tectospinal tract"
"UBERON:0003961"	"cingulum of brain"
"UBERON:0007703"	"spinothalamic tract"
"UBERON:0009643"	"central tegmental tract"
"UBERON:0014169"	"nigrostriatal tract"
"UBERON:0022943"	"reticulospinal tract"
"UBERON:0035146"	"tractus sacci vasculosi"
"UBERON:0036224"	"corticobulbar and corticospinal tracts"
"UBERON:8440029"	"rubroreticular tract"
"UBERON:8440031"	"medial corticohypothalmic tract"
"UBERON:8440034"	"bulbocerebellar tract"
"UBERON:0001019"	"nerve fasciculus"
"UBERON:0002138"	"habenulo-interpeduncular tract"
"UBERON:0005821"	"gracile fasciculus"
"UBERON:0005826"	"gracile fasciculus of spinal cord"
"UBERON:0005837"	"fasciculus of spinal cord"
"UBERON:0005838"	"fasciculus of brain"
"UBERON:0002309"	"medial longitudinal fasciculus"
"UBERON:0003044"	"uncinate fasciculus"
"UBERON:0003045"	"dorsal longitudinal fasciculus"
"UBERON:0006134"	"nerve fiber"
"UBERON:0006135"	"myelinated nerve fiber"
"UBERON:0006136"	"unmyelinated nerve fiber"
"UBERON:8410049"	"serosal nerve fiber of appendix"
"UBERON:0001814"	"brachial nerve plexus"
"UBERON:0001815"	"lumbosacral nerve plexus"
"UBERON:0034986"	"sacral nerve plexus"
"UBERON:0034987"	"lumbar nerve plexus"
"UBERON:0002211"	"nerve root"
"UBERON:0009623"	"spinal nerve root"
"UBERON:0009630"	"root of thoracic nerve"
"UBERON:0014616"	"dorsal nerve root of thoracic spinal cord"
"UBERON:0014617"	"ventral nerve root of thoracic spinal cord"
"UBERON:0009631"	"root of lumbar spinal nerve"
"UBERON:0026006"	"dorsal nerve root of lumbar spinal cord"
"UBERON:0024382"	"ventral nerve root of lumbar spinal cord"
"UBERON:0009632"	"root of cervical nerve"
"UBERON:0014634"	"ventral nerve root of cervical spinal cord"
"UBERON:0014635"	"dorsal nerve root of cervical spinal cord"
"UBERON:0009633"	"root of sacral nerve"
"UBERON:0022941"	"dorsal nerve root of sacral spinal cord"
"UBERON:0023623"	"ventral nerve root of sacral spinal cord"
"UBERON:0009634"	"root of coccygeal nerve"
"UBERON:0002260"	"ventral root of spinal cord"
"UBERON:0002261"	"dorsal root of spinal cord"
"UBERON:0012337"	"cauda equina"
"UBERON:0006843"	"root of cranial nerve"
"UBERON:0009906"	"root of optic nerve"
"UBERON:0011213"	"root of vagus nerve"
"UBERON:0014615"	"accessory nerve root"
"UBERON:0014641"	"terminal nerve root"
"UBERON:0019311"	"root of olfactory nerve"
"UBERON:0003001"	"nervous system lemniscus"
"UBERON:0002953"	"lateral lemniscus"
"UBERON:0003725"	"cervical nerve plexus"
"UBERON:0004904"	"neuron projection bundle connecting eye with brain"
"UBERON:0006133"	"funiculus of neuraxis"
"UBERON:0006127"	"funiculus of spinal cord"
"UBERON:0002179"	"lateral funiculus of spinal cord"
"UBERON:0005374"	"spinal cord lateral column"
"UBERON:0006078"	"subdivision of spinal cord lateral column"
"UBERON:0010405"	"spinal cord lateral motor column"
"UBERON:0002180"	"ventral funiculus of spinal cord"
"UBERON:0005375"	"spinal cord ventral column"
"UBERON:0016551"	"subdivision of spinal cord ventral column"
"UBERON:0002258"	"dorsal funiculus of spinal cord"
"UBERON:0005373"	"spinal cord dorsal column"
"UBERON:0006079"	"subdivision of spinal cord dorsal column"
"UBERON:0007418"	"neural decussation"
"UBERON:0018237"	"dorsal column-medial lemniscus pathway"
"UBERON:0034713"	"cranial neuron projection bundle"
"UBERON:0000941"	"cranial nerve II"
"UBERON:0034714"	"epiphyseal tract"
"UBERON:0034715"	"pineal tract"
"UBERON:0034716"	"rostral epiphyseal tract"
"UBERON:0000345"	"myelin"
"UBERON:0001017"	"central nervous system"
"UBERON:0000125"	"neural nucleus"
"UBERON:0002308"	"nucleus of brain"
"UBERON:0000126"	"cranial nerve nucleus"
"UBERON:0002925"	"trigeminal nucleus"
"UBERON:0004132"	"trigeminal sensory nucleus"
"UBERON:2000222"	"isthmic primary nucleus"
"UBERON:2000245"	"nucleus of the descending root"
"UBERON:2000399"	"secondary gustatory nucleus trigeminal nuclei"
"UBERON:2000997"	"medial funicular nucleus trigeminal nuclei"
"UBERON:0002322"	"periventricular nucleus"
"UBERON:0002587"	"nucleus subceruleus"
"UBERON:0002997"	"nucleus of medial eminence"
"UBERON:0003026"	"limitans nucleus"
"UBERON:0003033"	"suprageniculate nucleus of thalamus"
"UBERON:0006840"	"nucleus of lateral lemniscus"
"UBERON:0003006"	"dorsal nucleus of lateral lemniscus"
"UBERON:0007710"	"intermediate nucleus of lateral lemniscus"
"UBERON:0013733"	"caudal linear nucleus"
"UBERON:0013736"	"interfascicular linear nucleus"
"UBERON:0014450"	"pretectal nucleus"
"UBERON:0035562"	"intermediate pretectal nucleus"
"UBERON:0035572"	"nucleus praetectalis profundus"
"UBERON:0035580"	"nucleus geniculatus of pretectum"
"UBERON:0035581"	"nucleus lentiformis of pretectum"
"UBERON:0035582"	"nucleus posteriodorsalis of pretectum"
"UBERON:0035583"	"nucleus lentiformis thalamus"
"UBERON:0035584"	"ventral pretectal nucleus (sauropsida)"
"UBERON:0035585"	"tectal gray nucleus (Testudines)"
"UBERON:0035586"	"nucleus lentiformis mesencephali (Aves)"
"UBERON:0035587"	"nucleus pretectalis diffusus"
"UBERON:0035589"	"nucleus subpretectalis"
"UBERON:0035590"	"nucleus interstitio-pretectalis-subpretectalis"
"UBERON:0035591"	"lateral spiriform nucleus"
"UBERON:0035592"	"medial spiriform nucleus"
"UBERON:0035593"	"nucleus circularis of pretectum"
"UBERON:0035807"	"area X of basal ganglion"
"UBERON:0007414"	"nucleus of midbrain tegmentum"
"UBERON:0011777"	"nucleus of spinal cord"
"UBERON:0002175"	"intermediolateral nucleus"
"UBERON:0002176"	"lateral cervical nucleus"
"UBERON:0002246"	"dorsal thoracic nucleus"
